#disease-db	disease-identifier	disease-name	negation	HPO-ID	reference	evidence-code	onset	frequencyHPO	modifier	sub-ontology	alt-names	curators	frequencyRaw	sex
ORPHA	2848	Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome	NOT	HP:0012649	ORPHA:2848	TAS		HP:0040285		P		orphadata	-	-
ORPHA	284984	Aneurysm-osteoarthritis syndrome	NOT	HP:0001363	ORPHA:284984	TAS		HP:0040285		P		orphadata	-	-
ORPHA	2871	Pfeiffer-Palm-Teller syndrome	NOT	HP:0001650	ORPHA:2871	TAS		HP:0040285		P		orphadata	-	-
ORPHA	289176	Autosomal recessive hypophosphatemic rickets	NOT	HP:0001250	ORPHA:289176	TAS		HP:0040285		P		orphadata	-	-
ORPHA	289176	Autosomal recessive hypophosphatemic rickets	NOT	HP:0001324	ORPHA:289176	TAS		HP:0040285		P		orphadata	-	-
ORPHA	289176	Autosomal recessive hypophosphatemic rickets	NOT	HP:0003472	ORPHA:289176	TAS		HP:0040285		P		orphadata	-	-
ORPHA	289483	Intellectual disability-alacrima-achalasia syndrome	NOT	HP:0000834	ORPHA:289483	TAS		HP:0040285		P		orphadata	-	-
ORPHA	289522	Microtriplication 11q24.1	NOT	HP:0001250	ORPHA:289522	TAS		HP:0040285		P		orphadata	-	-
ORPHA	293964	Hypoinsulinemic hypoglycemia and body hemihypertrophy	NOT	HP:0002960	ORPHA:293964	TAS		HP:0040285		P		orphadata	-	-
ORPHA	293964	Hypoinsulinemic hypoglycemia and body hemihypertrophy	NOT	HP:0030781	ORPHA:293964	TAS		HP:0040285		P		orphadata	-	-
ORPHA	293978	Deficiency in anterior pituitary function-variable immunodeficiency syndrome	NOT	HP:0001045	ORPHA:293978	TAS		HP:0040285		P		orphadata	-	-
ORPHA	293978	Deficiency in anterior pituitary function-variable immunodeficiency syndrome	NOT	HP:0002153	ORPHA:293978	TAS		HP:0040285		P		orphadata	-	-
ORPHA	293978	Deficiency in anterior pituitary function-variable immunodeficiency syndrome	NOT	HP:0030057	ORPHA:293978	TAS		HP:0040285		P		orphadata	-	-
ORPHA	293978	Deficiency in anterior pituitary function-variable immunodeficiency syndrome	NOT	HP:0100646	ORPHA:293978	TAS		HP:0040285		P		orphadata	-	-
ORPHA	293987	Rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome	NOT	HP:0000739	ORPHA:293987	TAS		HP:0040285		P		orphadata	-	-
ORPHA	293987	Rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome	NOT	HP:0002153	ORPHA:293987	TAS		HP:0040285		P		orphadata	-	-
ORPHA	2962	De Barsy syndrome	NOT	HP:0002097	ORPHA:2962	TAS		HP:0040285		P		orphadata	-	-
ORPHA	2975	46,XX disorder of sex development-skeletal anomalies syndrome	NOT	HP:0000130	ORPHA:2975	TAS		HP:0040285		P		orphadata	-	-
ORPHA	2975	46,XX disorder of sex development-skeletal anomalies syndrome	NOT	HP:0000137	ORPHA:2975	TAS		HP:0040285		P		orphadata	-	-
ORPHA	2975	46,XX disorder of sex development-skeletal anomalies syndrome	NOT	HP:0000142	ORPHA:2975	TAS		HP:0040285		P		orphadata	-	-
ORPHA	2976	Pseudoleprechaunism syndrome, Patterson type	NOT	HP:0001511	ORPHA:2976	TAS		HP:0040285		P		orphadata	-	-
ORPHA	2980	Acrootoocular syndrome	NOT	HP:0001249	ORPHA:2980	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3052	X-linked intellectual disability-seizures-psoriasis syndrome	NOT	HP:0003538	ORPHA:3052	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3052	X-linked intellectual disability-seizures-psoriasis syndrome	NOT	HP:0008064	ORPHA:3052	TAS		HP:0040285		P		orphadata	-	-
ORPHA	306	Benign familial infantile epilepsy	NOT	HP:0002361	ORPHA:306	TAS		HP:0040285		P		orphadata	-	-
ORPHA	306	Benign familial infantile epilepsy	NOT	HP:0410263	ORPHA:306	TAS		HP:0040285		P		orphadata	-	-
ORPHA	307	Juvenile myoclonic epilepsy	NOT	HP:0001249	ORPHA:307	TAS		HP:0040285		P		orphadata	-	-
ORPHA	309108	Pancreatic colipase deficiency	NOT	HP:0001510	ORPHA:309108	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3095	Atypical Rett syndrome	NOT	HP:0007824	ORPHA:3095	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3101	Richieri Costa-da Silva syndrome	NOT	HP:0000160	ORPHA:3101	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3101	Richieri Costa-da Silva syndrome	NOT	HP:0000164	ORPHA:3101	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3101	Richieri Costa-da Silva syndrome	NOT	HP:0000294	ORPHA:3101	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3101	Richieri Costa-da Silva syndrome	NOT	HP:0000369	ORPHA:3101	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3101	Richieri Costa-da Silva syndrome	NOT	HP:0000470	ORPHA:3101	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3101	Richieri Costa-da Silva syndrome	NOT	HP:0000581	ORPHA:3101	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3101	Richieri Costa-da Silva syndrome	NOT	HP:0001373	ORPHA:3101	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3101	Richieri Costa-da Silva syndrome	NOT	HP:0001376	ORPHA:3101	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3101	Richieri Costa-da Silva syndrome	NOT	HP:0001540	ORPHA:3101	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3101	Richieri Costa-da Silva syndrome	NOT	HP:0001620	ORPHA:3101	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3101	Richieri Costa-da Silva syndrome	NOT	HP:0012368	ORPHA:3101	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3111	Rotor syndrome	NOT	HP:0000989	ORPHA:3111	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3111	Rotor syndrome	NOT	HP:0031137	ORPHA:3111	TAS		HP:0040285		P		orphadata	-	-
ORPHA	314647	Non-progressive cerebellar ataxia with intellectual disability	NOT	HP:0000639	ORPHA:314647	TAS		HP:0040285		P		orphadata	-	-
ORPHA	314647	Non-progressive cerebellar ataxia with intellectual disability	NOT	HP:0002403	ORPHA:314647	TAS		HP:0040285		P		orphadata	-	-
ORPHA	314978	X-linked non progressive cerebellar ataxia	NOT	HP:0001249	ORPHA:314978	TAS		HP:0040285		P		orphadata	-	-
ORPHA	314978	X-linked non progressive cerebellar ataxia	NOT	HP:0003487	ORPHA:314978	TAS		HP:0040285		P		orphadata	-	-
ORPHA	31709	Infantile convulsions and choreoathetosis	NOT	HP:0410263	ORPHA:31709	TAS		HP:0040285		P		orphadata	-	-
ORPHA	319332	Autosomal recessive myogenic arthrogryposis multiplex congenita	NOT	HP:0000252	ORPHA:319332	TAS		HP:0040285		P		orphadata	-	-
ORPHA	319332	Autosomal recessive myogenic arthrogryposis multiplex congenita	NOT	HP:0001561	ORPHA:319332	TAS		HP:0040285		P		orphadata	-	-
ORPHA	319332	Autosomal recessive myogenic arthrogryposis multiplex congenita	NOT	HP:0040081	ORPHA:319332	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3198	Stiff person spectrum disorder	NOT	HP:0000707	ORPHA:3198	TAS		HP:0040285		P		orphadata	-	-
ORPHA	320	Apparent mineralocorticoid excess	NOT	HP:0012606	ORPHA:320	TAS		HP:0040285		P		orphadata	-	-
ORPHA	320355	Autosomal dominant spastic paraplegia type 41	NOT	HP:0001250	ORPHA:320355	TAS		HP:0040285		P		orphadata	-	-
ORPHA	320355	Autosomal dominant spastic paraplegia type 41	NOT	HP:0002921	ORPHA:320355	TAS		HP:0040285		P		orphadata	-	-
ORPHA	320355	Autosomal dominant spastic paraplegia type 41	NOT	HP:0003457	ORPHA:320355	TAS		HP:0040285		P		orphadata	-	-
ORPHA	320355	Autosomal dominant spastic paraplegia type 41	NOT	HP:0012898	ORPHA:320355	TAS		HP:0040285		P		orphadata	-	-
ORPHA	320360	MT-ATP6-related mitochondrial spastic paraplegia	NOT	HP:0000648	ORPHA:320360	TAS		HP:0040285		P		orphadata	-	-
ORPHA	320360	MT-ATP6-related mitochondrial spastic paraplegia	NOT	HP:0002151	ORPHA:320360	TAS		HP:0040285		P		orphadata	-	-
ORPHA	320365	Autosomal dominant spastic paraplegia type 36	NOT	HP:0000726	ORPHA:320365	TAS		HP:0040285		P		orphadata	-	-
ORPHA	320365	Autosomal dominant spastic paraplegia type 36	NOT	HP:0012747	ORPHA:320365	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3240	Central nervous system calcification-deafness-tubular acidosis-anemia syndrome	NOT	HP:0001332	ORPHA:3240	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3240	Central nervous system calcification-deafness-tubular acidosis-anemia syndrome	NOT	HP:0011002	ORPHA:3240	TAS		HP:0040285		P		orphadata	-	-
ORPHA	324588	Familial dyskinesia and facial myokymia	NOT	HP:0001249	ORPHA:324588	TAS		HP:0040285		P		orphadata	-	-
ORPHA	324604	Classic multiminicore myopathy	NOT	HP:0030091	ORPHA:324604	TAS		HP:0040285		P		orphadata	-	-
ORPHA	324737	SRD5A3-CDG	NOT	HP:0000365	ORPHA:324737	TAS		HP:0040285		P		orphadata	-	-
ORPHA	324737	SRD5A3-CDG	NOT	HP:0000677	ORPHA:324737	TAS		HP:0040285		P		orphadata	-	-
ORPHA	324737	SRD5A3-CDG	NOT	HP:0001595	ORPHA:324737	TAS		HP:0040285		P		orphadata	-	-
ORPHA	325	Congenital factor II deficiency	NOT	HP:0004420	ORPHA:325	TAS		HP:0040285		P		orphadata	-	-
ORPHA	325	Congenital factor II deficiency	NOT	HP:0004936	ORPHA:325	TAS		HP:0040285		P		orphadata	-	-
ORPHA	329249	Severe early-onset obesity-insulin resistance syndrome due to SH2B1 deficiency	NOT	HP:0002910	ORPHA:329249	TAS		HP:0040285		P		orphadata	-	-
ORPHA	329249	Severe early-onset obesity-insulin resistance syndrome due to SH2B1 deficiency	NOT	HP:0003074	ORPHA:329249	TAS		HP:0040285		P		orphadata	-	-
ORPHA	329249	Severe early-onset obesity-insulin resistance syndrome due to SH2B1 deficiency	NOT	HP:0003077	ORPHA:329249	TAS		HP:0040285		P		orphadata	-	-
ORPHA	329478	Adult-onset distal myopathy due to VCP mutation	NOT	HP:0001638	ORPHA:329478	TAS		HP:0040285		P		orphadata	-	-
ORPHA	329478	Adult-onset distal myopathy due to VCP mutation	NOT	HP:0003701	ORPHA:329478	TAS		HP:0040285		P		orphadata	-	-
ORPHA	330054	Congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome	NOT	HP:0001324	ORPHA:330054	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3306	Inverted duplicated chromosome 15 syndrome	NOT	HP:0002007	ORPHA:3306	TAS		HP:0040285		P		orphadata	-	-
ORPHA	331235	Selective IgM deficiency	NOT	HP:0002720	ORPHA:331235	TAS		HP:0040285		P		orphadata	-	-
ORPHA	331235	Selective IgM deficiency	NOT	HP:0004315	ORPHA:331235	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3327	Thyrocerebrorenal syndrome	NOT	HP:0001249	ORPHA:3327	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3459	Wilson-Turner syndrome	NOT	HP:0000518	ORPHA:3459	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3459	Wilson-Turner syndrome	NOT	HP:0000540	ORPHA:3459	TAS		HP:0040285		P		orphadata	-	-
ORPHA	3459	Wilson-Turner syndrome	NOT	HP:0009909	ORPHA:3459	TAS		HP:0040285		P		orphadata	-	-
ORPHA	352447	Progressive external ophthalmoplegia-myopathy-emaciation syndrome	NOT	HP:0000651	ORPHA:352447	TAS		HP:0040285		P		orphadata	-	-
ORPHA	352641	Autosomal recessive cerebellar ataxia with late-onset spasticity	NOT	HP:0004905	ORPHA:352641	TAS		HP:0040285		P		orphadata	-	-
ORPHA	352641	Autosomal recessive cerebellar ataxia with late-onset spasticity	NOT	HP:0100513	ORPHA:352641	TAS		HP:0040285		P		orphadata	-	-
ORPHA	352682	Cobblestone lissencephaly without muscular or ocular involvement	NOT	HP:0003457	ORPHA:352682	TAS		HP:0040285		P		orphadata	-	-
ORPHA	353298	Roifman syndrome	NOT	HP:0005419	ORPHA:353298	TAS		HP:0040285		P		orphadata	-	-
ORPHA	35689	Primary lateral sclerosis	NOT	HP:0002366	ORPHA:35689	TAS		HP:0040285		P		orphadata	-	-
ORPHA	35689	Primary lateral sclerosis	NOT	HP:0003474	ORPHA:35689	TAS		HP:0040285		P		orphadata	-	-
ORPHA	357058	Autosomal recessive cutis laxa type 2A	NOT	HP:0000974	ORPHA:357058	TAS		HP:0040285		P		orphadata	-	-
ORPHA	357058	Autosomal recessive cutis laxa type 2A	NOT	HP:0007957	ORPHA:357058	TAS		HP:0040285		P		orphadata	-	-
ORPHA	357074	Autosomal recessive cutis laxa type 2, classic type	NOT	HP:0002097	ORPHA:357074	TAS		HP:0040285		P		orphadata	-	-
ORPHA	361	Familial glucocorticoid deficiency	NOT	HP:0002960	ORPHA:361	TAS		HP:0040285		P		orphadata	-	-
ORPHA	363429	Autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome	NOT	HP:0001250	ORPHA:363429	TAS		HP:0040285		P		orphadata	-	-
ORPHA	363523	Hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome	NOT	HP:0003160	ORPHA:363523	TAS		HP:0040285		P		orphadata	-	-
ORPHA	36382	Familial cervical artery dissection	NOT	HP:0000819	ORPHA:36382	TAS		HP:0040285		P		orphadata	-	-
ORPHA	36382	Familial cervical artery dissection	NOT	HP:0003119	ORPHA:36382	TAS		HP:0040285		P		orphadata	-	-
ORPHA	36382	Familial cervical artery dissection	NOT	HP:0005302	ORPHA:36382	TAS		HP:0040285		P		orphadata	-	-
ORPHA	36382	Familial cervical artery dissection	NOT	HP:0005313	ORPHA:36382	TAS		HP:0040285		P		orphadata	-	-
ORPHA	369840	TRAPPC11-related limb-girdle muscular dystrophy R18	NOT	HP:0002091	ORPHA:369840	TAS		HP:0040285		P		orphadata	-	-
ORPHA	369840	TRAPPC11-related limb-girdle muscular dystrophy R18	NOT	HP:0005133	ORPHA:369840	TAS		HP:0040285		P		orphadata	-	-
ORPHA	369873	Obesity due to SIM1 deficiency	NOT	HP:0001252	ORPHA:369873	TAS		HP:0040285		P		orphadata	-	-
ORPHA	369873	Obesity due to SIM1 deficiency	NOT	HP:0004322	ORPHA:369873	TAS		HP:0040285		P		orphadata	-	-
ORPHA	369873	Obesity due to SIM1 deficiency	NOT	HP:0011968	ORPHA:369873	TAS		HP:0040285		P		orphadata	-	-
ORPHA	369873	Obesity due to SIM1 deficiency	NOT	HP:0012339	ORPHA:369873	TAS		HP:0040285		P		orphadata	-	-
ORPHA	369929	Primary hyperaldosteronism-seizures-neurological abnormalities syndrome	NOT	HP:0011739	ORPHA:369929	TAS		HP:0040285		P		orphadata	-	-
ORPHA	370103	Primary dystonia, DYT17 type	NOT	HP:0001300	ORPHA:370103	TAS		HP:0040285		P		orphadata	-	-
ORPHA	370103	Primary dystonia, DYT17 type	NOT	HP:0002120	ORPHA:370103	TAS		HP:0040285		P		orphadata	-	-
ORPHA	370980	Congenital muscular dystrophy without intellectual disability	NOT	HP:0001249	ORPHA:370980	TAS		HP:0040285		P		orphadata	-	-
ORPHA	391487	Autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome	NOT	HP:0005403	ORPHA:391487	TAS		HP:0040285		P		orphadata	-	-
ORPHA	397744	Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome	NOT	HP:0001605	ORPHA:397744	TAS		HP:0040285		P		orphadata	-	-
ORPHA	397744	Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome	NOT	HP:0002015	ORPHA:397744	TAS		HP:0040285		P		orphadata	-	-
ORPHA	398124	Neonatal lupus erythematosus	NOT	HP:0001396	ORPHA:398124	TAS		HP:0040285		P		orphadata	-	-
ORPHA	398147	Persistent idiopathic facial pain	NOT	HP:0000707	ORPHA:398147	TAS		HP:0040285		P		orphadata	-	-
ORPHA	398147	Persistent idiopathic facial pain	NOT	HP:0012332	ORPHA:398147	TAS		HP:0040285		P		orphadata	-	-
ORPHA	399086	Finnish upper limb-onset distal myopathy	NOT	HP:0001638	ORPHA:399086	TAS		HP:0040285		P		orphadata	-	-
ORPHA	399096	Distal anoctaminopathy	NOT	HP:0009049	ORPHA:399096	TAS		HP:0040285		P		orphadata	-	-
ORPHA	401768	Proximal myopathy with extrapyramidal signs	NOT	HP:0000365	ORPHA:401768	TAS		HP:0040285		P		orphadata	-	-
ORPHA	401768	Proximal myopathy with extrapyramidal signs	NOT	HP:0000831	ORPHA:401768	TAS		HP:0040285		P		orphadata	-	-
ORPHA	401768	Proximal myopathy with extrapyramidal signs	NOT	HP:0001638	ORPHA:401768	TAS		HP:0040285		P		orphadata	-	-
ORPHA	401795	Autosomal recessive spastic paraplegia type 59	NOT	HP:0001317	ORPHA:401795	TAS		HP:0040285		P		orphadata	-	-
ORPHA	401795	Autosomal recessive spastic paraplegia type 59	NOT	HP:0002500	ORPHA:401795	TAS		HP:0040285		P		orphadata	-	-
ORPHA	401840	Autosomal recessive spastic paraplegia type 71	NOT	HP:0003457	ORPHA:401840	TAS		HP:0040285		P		orphadata	-	-
ORPHA	401866	Childhood-onset spasticity with hyperglycinemia	NOT	HP:0002151	ORPHA:401866	TAS		HP:0040285		P		orphadata	-	-
ORPHA	401866	Childhood-onset spasticity with hyperglycinemia	NOT	HP:0100543	ORPHA:401866	TAS		HP:0040285		P		orphadata	-	-
ORPHA	401911	AXIN2-related attenuated familial adenomatous polyposis	NOT	HP:0000968	ORPHA:401911	TAS		HP:0040285		P		orphadata	-	-
ORPHA	401911	AXIN2-related attenuated familial adenomatous polyposis	NOT	HP:0008070	ORPHA:401911	TAS		HP:0040285		P		orphadata	-	-
ORPHA	401911	AXIN2-related attenuated familial adenomatous polyposis	NOT	HP:3000050	ORPHA:401911	TAS		HP:0040285		P		orphadata	-	-
ORPHA	404	Familial hyperaldosteronism type II	NOT	HP:0011739	ORPHA:404	TAS		HP:0040285		P		orphadata	-	-
ORPHA	405	Familial hypocalciuric hypercalcemia	NOT	HP:0000121	ORPHA:405	TAS		HP:0040285		P		orphadata	-	-
ORPHA	411536	Mild phosphoribosylpyrophosphate synthetase superactivity	NOT	HP:0000407	ORPHA:411536	TAS		HP:0040285		P		orphadata	-	-
ORPHA	411536	Mild phosphoribosylpyrophosphate synthetase superactivity	NOT	HP:0000478	ORPHA:411536	TAS		HP:0040285		P		orphadata	-	-
ORPHA	411536	Mild phosphoribosylpyrophosphate synthetase superactivity	NOT	HP:0001249	ORPHA:411536	TAS		HP:0040285		P		orphadata	-	-
ORPHA	411536	Mild phosphoribosylpyrophosphate synthetase superactivity	NOT	HP:0001999	ORPHA:411536	TAS		HP:0040285		P		orphadata	-	-
ORPHA	411536	Mild phosphoribosylpyrophosphate synthetase superactivity	NOT	HP:0009830	ORPHA:411536	TAS		HP:0040285		P		orphadata	-	-
ORPHA	412066	PRKAR1B-related neurodegenerative dementia with intermediate filaments	NOT	HP:0002503	ORPHA:412066	TAS		HP:0040285		P		orphadata	-	-
ORPHA	412066	PRKAR1B-related neurodegenerative dementia with intermediate filaments	NOT	HP:0007373	ORPHA:412066	TAS		HP:0040285		P		orphadata	-	-
ORPHA	42062	Iminoglycinuria	NOT	HP:0002154	ORPHA:42062	TAS		HP:0040285		P		orphadata	-	-
ORPHA	42062	Iminoglycinuria	NOT	HP:0003260	ORPHA:42062	TAS		HP:0040285		P		orphadata	-	-
ORPHA	42062	Iminoglycinuria	NOT	HP:0008358	ORPHA:42062	TAS		HP:0040285		P		orphadata	-	-
ORPHA	423479	X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome	NOT	HP:0011903	ORPHA:423479	TAS		HP:0040285		P		orphadata	-	-
ORPHA	424	Familial hyperthyroidism due to mutations in TSH receptor	NOT	HP:0012372	ORPHA:424	TAS		HP:0040285		P		orphadata	-	-
ORPHA	424	Familial hyperthyroidism due to mutations in TSH receptor	NOT	HP:0030057	ORPHA:424	TAS		HP:0040285		P		orphadata	-	-
ORPHA	424107	Congenital myopathy with myasthenic-like onset	NOT	HP:0003201	ORPHA:424107	TAS		HP:0040285		P		orphadata	-	-
ORPHA	424107	Congenital myopathy with myasthenic-like onset	NOT	HP:0003236	ORPHA:424107	TAS		HP:0040285		P		orphadata	-	-
ORPHA	424107	Congenital myopathy with myasthenic-like onset	NOT	HP:0040191	ORPHA:424107	TAS		HP:0040285		P		orphadata	-	-
ORPHA	435651	CIDEC-related familial partial lipodystrophy	NOT	HP:0000292	ORPHA:435651	TAS		HP:0040285		P		orphadata	-	-
ORPHA	438274	GCGR-related hyperglucagonemia	NOT	HP:0000819	ORPHA:438274	TAS		HP:0040285		P		orphadata	-	-
ORPHA	438274	GCGR-related hyperglucagonemia	NOT	HP:0002044	ORPHA:438274	TAS		HP:0040285		P		orphadata	-	-
ORPHA	438274	GCGR-related hyperglucagonemia	NOT	HP:0010280	ORPHA:438274	TAS		HP:0040285		P		orphadata	-	-
ORPHA	438274	GCGR-related hyperglucagonemia	NOT	HP:0031181	ORPHA:438274	TAS		HP:0040285		P		orphadata	-	-
ORPHA	440437	Familial colorectal cancer Type X	NOT	HP:0009726	ORPHA:440437	TAS		HP:0040285		P		orphadata	-	-
ORPHA	440437	Familial colorectal cancer Type X	NOT	HP:0100013	ORPHA:440437	TAS		HP:0040285		P		orphadata	-	-
ORPHA	440437	Familial colorectal cancer Type X	NOT	HP:0100615	ORPHA:440437	TAS		HP:0040285		P		orphadata	-	-
ORPHA	444099	Autosomal dominant spastic paraplegia type 73	NOT	HP:0000726	ORPHA:444099	TAS		HP:0040285		P		orphadata	-	-
ORPHA	444099	Autosomal dominant spastic paraplegia type 73	NOT	HP:0001250	ORPHA:444099	TAS		HP:0040285		P		orphadata	-	-
ORPHA	444099	Autosomal dominant spastic paraplegia type 73	NOT	HP:0002921	ORPHA:444099	TAS		HP:0040285		P		orphadata	-	-
ORPHA	444490	Familial chylomicronemia syndrome	NOT	HP:0004416	ORPHA:444490	TAS		HP:0040285		P		orphadata	-	-
ORPHA	449395	IgG4-related kidney disease	NOT	HP:0100586	ORPHA:449395	TAS		HP:0040285		P		orphadata	-	-
ORPHA	45	Adenosine monophosphate deaminase deficiency	NOT	HP:0002151	ORPHA:45	TAS		HP:0040285		P		orphadata	-	-
ORPHA	45	Adenosine monophosphate deaminase deficiency	NOT	HP:0008331	ORPHA:45	TAS		HP:0040285		P		orphadata	-	-
ORPHA	45448	Miyoshi myopathy	NOT	HP:0001626	ORPHA:45448	TAS		HP:0040285		P		orphadata	-	-
ORPHA	45448	Miyoshi myopathy	NOT	HP:0002747	ORPHA:45448	TAS		HP:0040285		P		orphadata	-	-
ORPHA	45448	Miyoshi myopathy	NOT	HP:0003552	ORPHA:45448	TAS		HP:0040285		P		orphadata	-	-
ORPHA	45448	Miyoshi myopathy	NOT	HP:0008954	ORPHA:45448	TAS		HP:0040285		P		orphadata	-	-
ORPHA	45453	Incessant infant ventricular tachycardia	NOT	HP:0025169	ORPHA:45453	TAS		HP:0040285		P		orphadata	-	-
ORPHA	457083	Isolated splenogonadal fusion	NOT	HP:0000837	ORPHA:457083	TAS		HP:0040285		P		orphadata	-	-
ORPHA	457083	Isolated splenogonadal fusion	NOT	HP:0006254	ORPHA:457083	TAS		HP:0040285		P		orphadata	-	-
ORPHA	457083	Isolated splenogonadal fusion	NOT	HP:0045040	ORPHA:457083	TAS		HP:0040285		P		orphadata	-	-
ORPHA	459033	Ataxia-oculomotor apraxia type 4	NOT	HP:0001009	ORPHA:459033	TAS		HP:0040285		P		orphadata	-	-
ORPHA	464282	Spastic paraplegia-severe developmental delay-epilepsy syndrome	NOT	HP:0001437	ORPHA:464282	TAS		HP:0040285		P		orphadata	-	-
ORPHA	464282	Spastic paraplegia-severe developmental delay-epilepsy syndrome	NOT	HP:0002380	ORPHA:464282	TAS		HP:0040285		P		orphadata	-	-
ORPHA	465	Congenital plasminogen activator inhibitor type 1 deficiency	NOT	HP:0007420	ORPHA:465	TAS		HP:0040285		P		orphadata	-	-
ORPHA	466794	Acute infantile liver failure-cerebellar ataxia-peripheral sensory motor neuropathy syndrome	NOT	HP:0007663	ORPHA:466794	TAS		HP:0040285		P		orphadata	-	-
ORPHA	466934	VPS11-related autosomal recessive hypomyelinating leukodystrophy	NOT	HP:0000280	ORPHA:466934	TAS		HP:0040285		P		orphadata	-	-
ORPHA	466934	VPS11-related autosomal recessive hypomyelinating leukodystrophy	NOT	HP:0001433	ORPHA:466934	TAS		HP:0040285		P		orphadata	-	-
ORPHA	480520	Caroli syndrome	NOT	HP:0001405	ORPHA:480520	TAS		HP:0040285		P		orphadata	-	-
ORPHA	482601	Adenylosuccinate synthetase-like 1-related distal myopathy	NOT	HP:0003474	ORPHA:482601	TAS		HP:0040285		P		orphadata	-	-
ORPHA	48818	Aceruloplasminemia	NOT	HP:0001394	ORPHA:48818	TAS		HP:0040285		P		orphadata	-	-
ORPHA	48818	Aceruloplasminemia	NOT	HP:0001395	ORPHA:48818	TAS		HP:0040285		P		orphadata	-	-
ORPHA	488191	Female infertility due to oocyte meiotic arrest	NOT	HP:0000147	ORPHA:488191	TAS		HP:0040285		P		orphadata	-	-
ORPHA	488191	Female infertility due to oocyte meiotic arrest	NOT	HP:0008669	ORPHA:488191	TAS		HP:0040285		P		orphadata	-	-
ORPHA	488437	SIX2-related frontonasal dysplasia	NOT	HP:0000077	ORPHA:488437	TAS		HP:0040285		P		orphadata	-	-
ORPHA	488437	SIX2-related frontonasal dysplasia	NOT	HP:0000820	ORPHA:488437	TAS		HP:0040285		P		orphadata	-	-
ORPHA	488437	SIX2-related frontonasal dysplasia	NOT	HP:0001263	ORPHA:488437	TAS		HP:0040285		P		orphadata	-	-
ORPHA	488613	Global developmental delay-neuro-ophthalmological abnormalities-seizures-intellectual disability syndrome	NOT	HP:0000252	ORPHA:488613	TAS		HP:0040285		P		orphadata	-	-
